facility_name,street,city,state,zip,violation_program,violation_type,inspection_date,naics_code
AES Alamitos,690 NORTH STUDEBAKER ROAD,LONG BEACH,CA,90803,CWA,No,,,True
AES Alamitos,690 N STUDEBAKER RD,LONG BEACH,CA,90803,CWA,Yes,04/29/2025,,True
The Alamitos,2001 PACIFIC COAST HIGHWAY,SEAL BEACH,CA,90740,CWA,No,,,True
Alamitos Switchyard,692 NORTH STUDEBAKER,LONG BEACH,CA,90803,CWA,No,02/23/2022,,True
Alamo Creek Community Center,4510 CAMINO TASSAJARA,DANVILLE,CA,94501,CWA,No,,,True
Alamo Recycling,430 N BERRY ST,BREA,CA,92821,CWA,No,,,True
Alamo Rent A Car,2942 KETTNER BOULEVARD,SAN DIEGO,CA,92103,CWA,No,,,True
ALAMO SELF STORAGE,645 TANK FARM ROAD,SAN LUIS OBISPO,CA,93401,CWA,No,,,True
Ambrose Solar,14523 MELROSE AVE,ORO GRANDE,CA,92368,CWA,No,,,True
Alan Beels Surfboard Services,10639 ROSELLE ST.,SAN DIEGO,CA,92121,CWA,No,,,True
"South Bay Machining,LLC",1629 W 132ND ST,GARDENA,CA,90249,CWA,No,12/16/2024,,True
Alatus Aerosystems,17055 E GALE AVE,INDUSTRY,CA,91745,CWA,No,,,True
Alatus Aerosystems,423 BERRY WAY,BREA,CA,92821,CWA,No,,,True
Alatus Aerosystems,423 BERRY WY,BREA,CA,92821,CWA,No,10/05/2018,,True
Alatus,9301 MASON AVE,CHATSWORTH,CA,91311,CWA,No,10/01/2021,,True
Alatus Aerosystems,20415 WALNUT DR,WALNUT,CA,91789,CWA,No,12/04/2019,,True
City of Albany Public Works Department,ALBANY CITY LIMITS,ALBANY,CA,9999,CWA,No,07/23/2024,,True
Albany Bulb,BUCHANAN ST EXTENSION,ALBANY,CA,94706,CWA,No,04/09/2009,,True
Ferry Building,PIER 1 FERRY BUILDING,SAN FRANCISCO,CA,94111,CWA,No,,,True
Pier 45 Seafood,PIER 45 SHED B-4,SAN FRANCISCO,CA,94133,CWA,No,02/17/2011,424460,True
Alberhill Ranch,6455 ALBERHILL RANCH ROAD,LAKE ELSINORE,CA,92530,CWA,No,,,True
Alberhill Ranch,6455 ALBERHILL RANCH ROAD,LAKE ELSINORE,CA,92530,CWA,No,,,True
"Alberto Dairy, Not open to the public",UNKNOWN,UNKNOWN,CA,00000,CWA,No,,,True
Mello Dairy,2700 LLANO ROAD,SANTA ROSA,CA,95407,CWA,No,11/17/2011,,True
WRD Albert Robles Center for Water Recycling and Environmental Learning (ARC),4330 SAN GABRIEL RIVER PKWY,PICO RIVERA,CA,90660,CWA,No,,,True
WRD Albert Robles Center for Water Recycling and Environmental Learning (ARC),4320 SAN GABRIEL RIVER PARKWAY,PICO RIVERA,CA,90712,CWA,Yes,12/08/2023,,True
Alberto's Polishing & Refinish,1436 E WALNUT ST,PASADENA,CA,91106,CWA,No,06/14/2019,,True
Alberto's Polishing & Refinish,1436 WALNUT,PASADENA,CA,91106,CWA,No,10/23/2023,,True
Vons Milk and Bread Plant,3361 BOXFORD AVE,LOS ANGELES,CA,90040,CWA,Yes,01/05/2024,,True
Albini Family Vineyards,886 JENSEN LANE,WINDSOR,CA,95492,CWA,No,,,True
Al-Ca Machine Industry,2610 S CRODDY WY,SANTA ANA,CA,92704,CWA,No,03/11/2020,,True
Al-Ca Machine Industry,2610 S CRODDY WAY UNIT G,SANTA ANA,CA,92704,CWA,No,10/29/2019,,True
Alco Iron & Metals,1815 NAVY DR,STOCKTON,CA,95206,CWA,No,01/31/2019,,True
Alco Iron & Metals,2201 W WASHINGTON ST # 21,STOCKTON,CA,95203,CWA,No,09/25/2009,,True
ALCO Iron & Metal Sales,2140 DAVIS ST,SAN LEANDRO,CA,94577,CWA,No,02/13/2020,,True
Alco Water Service,NOT APPLICABLE,NOT APPLICABLE,CA,93905,CWA,No,,,True
"Alcoa Storage Corona, CA.",575 ALCOA CIR,CORONA,CA,92880,CWA,No,,,True
2159 E 92nd St,2159 EAST 92 STREET,LOS ANGELES,CA,90002,CWA,Yes,01/30/2023,,True
Signum Lux Corporation,1256 BROOKS STREET,ONTARIO,CA,91761,CWA,No,,,True
Santa Ana Ave & Alder Ave,BLOOMINGTON AVE,RIALTO,CA,92316,CWA,No,,,True
"Alder Moving Services, Fort Bragg",880 N FRANKLIN ST,FORT BRAGG,CA,95437,CWA,No,,,True
Alegria Community Living,774 CALLE DE SOTO,SAN MARCOS,CA,92069,CWA,No,,,True
Alejandra's Recycling,1424 COFFEE RD,MODESTO,CA,95355,CWA,No,,,True
12143 Branford St,12143 BRANFORD STREET,SUN VALLEY,CA,91352,CWA,No,01/22/2019,,True
Quidel Corporation Headquarters,9975 SUMMERS RIDGE ROAD,SAN DIEGO,CA,92121,CWA,No,,,True
AleSmith Brewing Company,9368 CABOT DR,SAN DIEGO,CA,92126,CWA,No,,,True
1665 S Rancho Santa Fe Rd E1,1665 SOUTH RANCHO SANTA FE SUITE E1,SAN MARCOS,CA,92078,CWA,No,08/12/2025,,True
Alexander's Mobility Services - Atlas Van Lines,2942 DOW AVE,TUSTIN,CA,92780,CWA,No,,,True
Alexandre Acres Dairy Barn,210 SAGE ROAD,FERNDALE,CA,95536,CWA,No,01/26/2024,,True
Alexandre Family Farm,8371 LOWER LAKE RD,CRESCENT CITY,CA,95531,CWA,No,06/24/2011,,True
Alexandre Family Farm,8371 LOWER LAKE ROAD,CRESCENT CITY,CA,95531,CWA,No,11/07/2012,,True
Alexandre Family Farm,2250 FRED HAIGHT DRIVE,CRESCENT CITY,CA,95531,CWA,No,06/23/2011,,True
Alexandre Family Farm,2250 FRED HAIGHT DRIVE (NO MAIL),SMITH RIVER,CA,95567,CWA,No,11/07/2012,,True
Alexandre Family Creamery,14710 WICKS BLVD,SAN LEANDRO,CA,94577,CWA,No,,,True
Julie's Dream Winery Distillery Vineyards,39820 CALLE CONTENTO,TEMECULA,CA,92591,CWA,No,,,True
ALF Auto Wreckers,13075 MONTEREY HIGHWAY,SAN MARTIN,CA,95046,CWA,No,,,True
ALF Auto Wreckers,13075 MONTEREY HWY,SAN MARTIN,CA,95046,CWA,No,,,True
Alfaro Family Vineyard-Winery,420 HAMES RD,CORRALITOS,CA,95076,CWA,No,,,True
Nunes Alfred C Dairy,5119 S. MORGAN RD.,TURLOCK,CA,95380,CWA,No,02/11/2009,,True
California Auto Wrecking Inc,9601 GLENOAKS BLVD,SUN VALLEY,CA,91352,CWA,No,,,True
Alfred Signs,14976 FOOTHILL BLVD,FONTANA,CA,92335,CWA,Yes,,,True
Alfredo's Auto Repair,2312 EAST 95TH STREET UNIT D,LOS ANGELES,CA,90002,CWA,No,,,True
Algeb CNC Machining,1653 PACIFIC AVE UNIT 305,OXNARD,CA,93033,CWA,No,10/20/2023,,True
"Alger Precision Machining, LLC",724 S BON VIEW AVE,ONTARIO,CA,91761,CWA,No,01/31/2024,,True
Alhambra Unified School District,1515 W MISSION RD,ALHAMBRA,CA,91803,CWA,Yes,04/26/2024,,True
"Alianza Recycling and Recovery, LLC",2301 GIBSON STREET,BAKERSFIELD,CA,93308,CWA,No,10/09/2019,,True
Mockingbird Canyon Riverside,MOCKINGBIRD CANYON ROAD AND MARIPOSA,RIVERSIDE,CA,92504,CWA,No,02/05/2018,,True
Alice Becker Inc,1124 RUBIE RD,CROWS LANDING,CA,95313,CWA,No,04/27/1998,,True
"ALIGN PRECISION - Anaheim, Plant I",7100 BELGRAVE AVENUE,GARDEN GROVE,CA,92841,CWA,No,,,True
Alisal Union School District,427 BARDIN RD,SALINAS,CA,93905,CWA,No,,,True
Aliso Canyon Oil Field,12801 TAMPA AVENUE,NORTHRIDGE,CA,91324,CWA,Yes,11/16/2021,,True
12801 Tampa Ave,12801 TAMPA AVE,LOS ANGELES,CA,91326,CWA,No,,,True
South Orange County Wastewater,34156 DEL OBISPO STREET,ORANGE COUNTY,CA,92629,CWA,Yes,05/09/2024,,True
All American Asphalt,13646 LIVE OAK LANE,IRWINDALE,CA,92878,CWA,Yes,02/20/2025,,True
"American Asphalt Repair & Resurfacing Company, Inc.",11549 BRADLEY AVE,SAN FERNANDO,CA,91340,CWA,Yes,11/09/2022,,True
All American Asphalt,10671 JEFFREY RD,IRVINE,CA,92602,CWA,No,,,True
"All American Asphalt, Westminster,CA",14490 EDWARDS ST,WESTMINSTER,CA,92683,CWA,No,,,True
All American Asphalt,1776 ALL AMERICAN WAY,CORONA,CA,92879,CWA,No,,,True
All American Metal Recyclers,45405 INDUSTRIAL PLACE,FREMONT,CA,94538,CWA,No,09/27/2019,,True
